"","id","body","code","txtlength"
"477",400833,"Do you remember the scandal about the US Embassy guards in Kabul x Afghanistan x who got naked and held wild hazing rituals .  I am bringing this up because I want to talk about government contracting . When you venture into topics like that x it's always a good idea to try to begin with an orgy .  The guards at the American Embassy in Afghanistan worked for a private contractor called ArmorGroup . A few months ago x a nonprofit watchdog xorganized by a combination of people who couldn't communicate with Americans and thuggish party animals .  The biggest surprise was that the United States did not war zone . We have been getting surprised like that a lot lately . Many of the worst stories involve Blackwater Worldwide x a private security contractor that changed its name to Xe Services after a series of mishaps in Iraq x one of which involved spraying bullets around a square in Baghdad and killing 17 civilians .  On Friday x James Risen and Mark Mazzetti of The Times reported that Blackwater employees had taken part in clandestine CIA . ''snatch and grab'' raids in Iraq and Afghanistan x in which suspected insurgents were abducted and taken away for detention and questioning .  This was x of course x in the past . In fact x on Friday x it was revealed that the CIA . director x Leon Panetta x had canceled a contract under which Blackwater loaded missiles on Predator drones in Pakistan x another activity that sort of came as a surprise when The Times first reported it last summer .  But Lord knows what Xe Services is up to .  What do you think Dwight Eisenhower would say about all of this . In his last speech as president x Eisenhower famously warned the country about ''the potential for the disastrous use of misplaced power'' if the military industrial complex got too xbig . That was back when defense contractors just sold the Pentagon fighter jets and wildly expensive widgets . Imagine how Ike would have reacted if they were driving the CIA . to snatch and grab dates .  When did we decide this was a good plan .  Let's pretend for a minute that it is not stupendously irresponsible to let private contractors stand in for our military in wildly sensitive and dangerous situations abroad . Even if it was a terrific idea x we would still have to ask whether huge government agencies x which frequently have a difficult time finding cost effective ways to order a hammer x know how to purchase services that actually work .  These days x there's virtually (nothing) not government doesn't contract out . At the height of the war in Iraq x there were 190 ,000 contracted personnel taking part in the effort x 23 times the number of allied troops who were lending a hand . ''What we created was not coalition of the willing . We are relying on coalitions of the billing ,'' said PW Singer x a contracting expert with the Brookings Institution .  This is the real surge x with a dwindling number of overseers riding herd . In 1997 x Singer said x each defense auditor was xresponsib for overseeing about $642 million in contracts on average . ''The last figures I saw x it was one auditor to $2 .02 billion .''  There's (no) not reason to believe the government has the capacity to determine how xwell all these private contractors are doing their jobs . And it's doubtful that if the government did know x it could do much about it .  All of this brings us back to the Embassy in Kabul . Long before the news about the guards gone wild hit the media x the State Department had been issuing a long stream of warnings to ArmorGroup about contract violations ranging from sleep deprived workers to corrupt managers . It demanded that the contractor meet its obligation to provide English speaking guards and rejected several requests for more time to fix the problem .  None of which meant that the guards learned to speak English . It's just that they continued to not understand English (without) not official permission .  Then word about the sex parties got out and everybody was embarrassed . The State Department announced that it was ''seeing a very x very serious case made for termination'' of the contract .  Which has not happened .  Officials decided to stick with the status quo because they couldn't figure out how to get anyone else to staff the Embassy .  But good news . A spokeswoman said the State Department is working on ''preparation for solicitation of a contract that we expect to be awarded by June 2010 .'' URL: http://www .nytimescom","Negative",4488
"478",400883,"He went by the nickname Cozmik x a sobriquet that suggested a graffiti tag more than his chosen obsession: urban inline skating .  And although he was only 18 x Brian Scott's reputation as one of the sport's rising stars was rapidly growing .  So after his shocking slaying Monday night x a makeshift memorial outside the restaurant in Brooklyn x where he and two other men were xshot to practice his moves .  The police were looking for the gunman x who burst into Parkside Donut and Kennedy Fried Chicken x at 188 Parkside Avenue x a block from Prospect Park . The gunman x wearing a green jacket x opened the door and began shooting with a semiautomatic pistol x the police said .  ''He actually opens the door x holds the door open with his foot and fires into the restaurant ,'' said Police Commissioner Raymond W . Kelly x who spoke about the shooting at a memorial ceremony in Lower Manhattan .  The commissioner said Mr Scott appeared to be an unintended victim .  ''We have (no) not reason x at this time x to think that Brian Scott was anything but an innocent bystander ,'' Mr Kelly said . ''We are still x obviously x doing an aggressive investigation .''  Mr Scott was hit twice in the chest and pronounced dead at Kings County Hospital Center x the police said .  Another victim x a 20 year old man x was listed in stable condition at the same hospital with a gunshot wound to the left shoulder x and a 23 year old man x xshot to attend college .  Though he sometimes got bumps and bruises while performing difficult tricks on skates x ''that (never) not kept him back ,'' his father said .  ''That was all in the game to be a professional skater ,'' he added .  In several video segments posted on YouTube x Brian Scott can be seen skating . His photo and a profile of him were posted last month on the Web site of One x a San Diego based journal of the skating industry x said Justin L . Eisinger x the magazine's editorial director .  Mr Eisinger said that in that feature x a photographer x Angelo Ferrer x wrote about Mr Scott as a ''superb'' new talent .  ''With a very humble personality and a constant smile on his face x he is one of the first to come to mind when thinking about up and comers in our skate scene ,'' Mr Ferrer wrote .  As detectives investigate the shooting x Commissioner Kelly said that the public aspects of Mr Scott's life were ''one of the avenues that will be examined .''  ''Obviously x more and more people are exchanging information on the Internet x Facebook ,'' Commissioner Kelly said . ''These social networks are an area that we certainly xpay attention to . I think we have to .''  Commissioner Kelly said investigators were also trying to obtain video from surveillance cameras in the area to see what clues it might yield . He said that there was (no) not attempt at a robbery and that after the gunman opened fire x he left . URL: http://www .nytimescom","Negative",2911
"479",400887,"For three weeks in 2002 x the nation's capital was terrorized as a sniper and his young accomplice killed 10 people at random and wounded three others . The two murderers were caught and convicted . When their rifle x a Bushmaster XM 15 x was tracked back to a Tacoma x Wash . x arms dealer x Brian Borgelt blithely told investigators that x yes x the $1 ,600 rifle was one of 238 weapons that seem xlike Mr Borgelt's . Seven years after the sniper killings x the problem of negligent x or corrupt x gun dealers is x if anything x worse .  Thanks to Congress's timidity before the gun lobby x most federal efforts to crack down on dealers like Mr Borgelt remain largely toothless . Agents are hobbled by time consuming procedures that often mean it takes years before a shop can be shut down . Congress's main reaction to the District of Columbia shootings x after victimized families won damage claims x was to pass a law protecting the gun industry from civil damage suits .  For years before the sniper attacks x Mr Borgelt was repeatedly cited for fail to xtrack sales and inventory or to properly file background checks on purchasers . Despite warnings x he easily stayed in business at the Bull's Eye Shooter Supply .  The grisly shootings finally compelled the government to revoke his license . Mr Borgelt then sold the business to a friend (other defunct dealers like to sell the shops to their wives) . Bull's Eye is still open x and Mr Borgelt continues to run a shooting range upstairs . In the same craven spirit x legislation lately in Congress affecting gun control would further weaken the powers of federal enforcement agents to conduct dealer audits . URL: http://www .nytimescom","Negative",1697
"480",400922,"The National Park Service found the original deed from 1695 for the homestead in Virginia where George Washington was born and copies of John Peter Zenger's New York Weekly Journal from 1735 reporting on his landmark trial affirming freedom of the press . The Center for Jewish History discovered the 1944 document in which Raphael Lemkin coined the term genocide . The Morgan Library turned up a 1913 letter from the sister of Virginia Woolf saying that ''Virginia was very much depressed yesterday'' and attempted suicide x three decades before she would kill herself .  Those are among the nearly two dozen institutions that have received grants from the Leon Levy Foundation since 2007 to identify x preserve and digitize their archival collections and to make them available online to scholars and to the public .  The foundation's archives and catalogs program has awarded more than $10 .3 million x including two grants this week: $3dot5 million to the Institute for Advanced Study in Princeton x NJ x to collect and conserve the papers of its present and former scholars x including George F . Kennan x J . Robert Oppenheimer and Albert Einstein . and $2dot4 million to the New York Philharmonic x where archivists will digitize 1dot3 million pages x including a 1909 Mahler score for his First Symphony originally marked up by the composer and further annotated 50 years later by Leonard Bernstein .  In some cases x institutions like the Roundabout Theater Company and Federal Hall in Lower Manhattan barely xrealized they held potentially valuable archives . In others x historic documents and artifacts were stored in vaguely labeled boxes but (never) not cataloged . Still others x like the Philharmonic x lack xin xBoston and the Center for Khmer Studies in Cambodia (which is conducting an inventory of what was lose the xinstitute x with which he was always associated x because it lack xin x1909 and used by Bernstein in 1959 x a conductor making marks in the heat of the moment x some old and faded x can now be enlarged x which is just magical . On a single page there are multiple experiences reflected over time .'' URL: http://www .nytimescom","Positive",2164
"481",400952,"Like public health xcare x Canada's tight gun control laws help distinguish the country from its powerful neighbor to the south . But as Canadians commemorated the 20th anniversary of one of the country's most notorious shooting sprees on Sunday x their Parliament was on course to eliminate one of its most significant gun control measures .  A long gun registry x which requires the registration of rifles and xshot to the crime was passage of the long gun registry x and few issues since have so divided rural and urban Canadians . The law's looming demise has revived the national debate over gun control and x with the wounds of 1989 still xtender by the election of a Conservative government in 2006 x many analysts credit an obscure Parliamentary maneuver by gun control opponents that allowed them to assemble a voting majority .  Perhaps most surprisingly x the debate has pitted the Conservative government x which generally promotes a law and order agenda and wants to get rid of the law x against the police x who resoundingly favor keeping it . Arguments on both sides have been emotional x with opponents of the law adopting what Canadians consider to be American style personal attack ads against gun control advocates .  ''This is so vicious x it's amazing ,'' said Suzanne Laplante Edward x whose 21 year old daughter x Anne Marie x was killed in the Montreal shooting . ''The gun control law is a monument erected to the memory of our daughters .''  The current debate does not involve handguns x whose registration has been required since 1934 . Nor does it involve a variety of military style weapons like assault rifles and sawed off xshot to the Royal Canadian Mounted Police .  Many police forces say that registry data x which they consulted 3dot4 million times last year x prevents killings by allowing them to seize guns from homes where serious domestic disputes have been reported .  And many police officials warn that (without) not mandatory registration x their officers will lose xsupport for the old values out there than the political elite reflects x but that may have slipped .'' URL: http://www .nytimescom","Negative",2143
"482",400972,"In the last years of the cold war x the ultrasecret research institute that had designed the Soviet Union's nuclear submarines received an unusual request: could it build a xhigh speed train .  The Soviet Union x despite its dependence on railroads x had fall xwell established x for example x commercial flights all but disappeared . And in the first year of operation x a Madrid to Barcelona xhigh speed link cut the air travel market about 50 percent .  In the United States x where the Department of Transportation has identified 11 xhigh speed corridors x including Los Angeles to San Francisco x xhigh speed rail would also compete with intercity car travel .  In Russia x it has a more peculiar competitor . With its vast distances and dismal roads x Russia has a long tradition of train travel x but Russians prefer to travel on overnight sleeper trains . (The xhigh speed .  Pulling out of the St Petersburg station on the test run x the Russian conductor kept the Sapsan throttled back at a modest 90 miles an hour as it rattled over older track in the city x making the typical clickety clack noise of a train . High speed rails are welded together and silent . It was xlike driving a new Porsche over a rutted road .  Out on refurbished track x the train accelerated to 150 miles an hour x the threshold until additional track improvements are made . As yet x not the ties are as rigid as they should be x and the overhead electrical wires wobble as the train speeds by underneath . Sometimes electricity arcs in fire bolts .  Still x Russia has arrived in the xhigh speed club that includes Japan x France x Germany x Italy x Britain x Spain x Taiwan x Korea and China x which joined in 2007 .  On the test run x over a stretch of the St Petersburg Moscow track x a birch forest blurred outside the window as the train revved . In one village x an old woman in a kerchief stopped in her tracks and pointed in surprise as the silver x rocket shaped train sailed past at 150 miles an hour . URL: http://www .nytimescom","Positive",2029
"483",401053,"Armed federal immigration agents have illegally pushed and shoved their way into homes in New York and New Jersey in hundreds of predawn raids that violated their own agency rules as xwell as the Constitution x according to a study to be released on Wednesday by the Benjamin N . Cardozo School of Law .  The study by the school's Immigration Justice Law Clinic x backed by several law enforcement experts including Nassau County's police commissioner x found a widespread pattern of misconduct by agents from Immigration and Customs Enforcement after analyzing 700 arrest reports obtain xconsent from a resident before they entered a private residence . But the study found that in 86 percent of the Nassau and Suffolk County arrest reports that it analyzed x and a quarter of the New Jersey cases x (no) not consent was recorded .  ''If any local law enforcement agency in the nation were involved in these types of widespread constitutional violations it would prompt a federal investigation ,'' said Lawrence W . Mulvey x the Nassau police commissioner x who led a panel that guided the Cardozo report . ''Federal immigration agents simply need to play by the same rules as every other law enforcement officer .''  Immigration and Customs Enforcement responded with a brief e mail statement defending the conduct of its agents and the home raids x the same kind of response it has made to similar criticism since the Bush administration vastly expanded their use in 2006 .  In 2007 x Mr Mulvey sharply criticized raids that brought scores of agents from around the country to Long Island x some brandishing xshot to note why they initially seized and questioned any person x the study said . ''That's the bread and butter of any arrest report ,'' said Peter L . Markowitz x who teaches at Cardozo and is one of the report's authors . Such a note was missing from two thirds of the arrest reports analyzed in the study . URL: http://www .nytimescom","Negative",1951
"484",401062,"All last week the people of Phoenix witnessed public outbursts by their sheriff x Joe Arpaio x as he railed against the Department of Homeland Security for supposedly trying to limit his ability to enforce federal immigration laws . He vowed to keep scouring Maricopa County for people whose clothing x accents and behavior betrayed them as likely illegal immigrants . He said he had already nabbed more than 32 ,000 people that way x and announced his next immigrant sweep for Oct 16 .  The spectacle raises two critical questions that the Obama administration is in danger of getting wrong . One is the specific question of whether the federal government should keep Sheriff Arpaio in its 287(g) program x which deputizes local law enforcement to act xlike broken taillights as pretexts for mass immigration arrests .  To the broader question of whether federal immigration enforcement should be outsourced en masse in the first place x the answer again is (no) not .  It was only days ago that Homeland Security Secretary Janet Napolitano unveiled a plan to repair the rotting immigration detention system . The Bush administration had outsourced the job to state x local and private jailers x with terrible results: inadequate supervision x appalling conditions x injuries and deaths .  Ms Napolitano wants to centralize federal control over the system that handles detainees . But she insists on continuing to outsource and expand the flawed machinery that catches them x including 287(g) and a system of jailhouse fingerprint checks called Secure Communities x which increase the likelihood that local enforcers will abuse their authority and undermine the law .  Rather than broadening the reach of law enforcement x using local police can cause immigrant crime victims to fear the police and divert the police from fighting crime . It leads to racial profiling x to Latino citizens and legal residents being asked for their papers . Responsible sheriffs and police chiefs across the country have look xlike 287(g) rest on the dishonest premise that illegal immigrants are a vast criminal threat . But only a small percentage are dangerous felons . The vast majority are those whom President Obama has vowed to help get right with the law x by paying fines and earning citizenship . Treating the majority of illegal immigrants as potential Americans x not criminal horde x is the right response to the problem . URL: http://www .nytimescom","Negative",2446
"485",401086,"Federal authorities have identified more than 111 ,000 immigrants with criminal records being held in local jails x during the first year of a program that seeks to deport immigrants who have committed serious crimes .  Among the immigrants identified through the program x know xwell as criminal databases .  When the check produces a match showing both an immigration record and a criminal one x ICE agents can place a hold to ensure the immigrant will remain in custody .  Under an agreement with agencies in the program x ICE agents must take action within 48 hours to detain or initiate deportation proceedings against the most serious offenders . Legal immigrants are subject to deportation if they are convicted of certain crimes x while illegal immigrants can be deported even if they have committed (no) not crime .  In the first year x 95 cities or counties in 11 states have joined the program . The police department of Washington x DC x announced on Thursday that it would join . Homeland Security Secretary Janet Napolitano said at the news conference that she hoped the program would expand to the whole country by 2013 .  Most immigrants identified in the program remain in this country because the immigration authorities generally allow criminal prosecutions and sentences to run their course before they carry out deportations .  The database checks still have flaws x lawyers said . According to ICE figures x about 5 ,880 people identified through the program turned out to be United States citizens . URL: http://www .nytimescom","Negative",1550
"486",401109,"A Central Intelligence Agency inspector general's report set to be released Monday provides new details about abuses that took place inside the agency's secret prisons x including details of how CIA . officers carried out mock executions and threatened at least one prisoner with a gun and a power drill .  CIA . jailers at different times held the handgun and the drill close to the detainee x Abd al Rahim al Nashiri x threatening to harm him if he did not cooperate with his interrogators x a government official familiar with the contents of the report said .  Mr Nashiri x who was implicated in the bombing of the Navy destroyer Cole in 2000 x was one of two CIA . detainees whose interrogation sessions were videotaped x tapes that were destroyed by CIA . officers in 2005 . It is unclear whether the threats with the gun and the power drill were documented on the tapes .  In a separate episode detailed in the report x completed in 2004 by the inspector general x John L . Helgerson x but emerging now after a lawsuit by the American Civil Liberties Union forced its release x CIA . officers fired a gunshot in a room next to a detainee x leading the prisoner to believe that a second detainee had been killed .  It is a violation of the federal torture statute to threaten a detainee with imminent death .  The CIA . decline to xcomment on specifics of the report x which were first reported Friday evening by Newsweek .  Paul Gimigliano x a CIA . spokesman x said: ''The CIA . in (no) not endorsed behavior x (no) not matter how infrequent x that went beyond the formal guidance . This has all been looked at . professionals in the Department of Justice decided if and when to pursue prosecution .''  A federal prosecutor is now investigating the destruction of the CIA . tapes x but the Justice Department has thus far decline to xopen a formal investigation into the abuses in CIA . prisons .  That may be about to change x as Attorney General Eric H . Holder Jr . is considering whether to appoint a prosecutor to examine the allegations in Mr Helgerson's report x and to investigate a number of cases where detainees died in CIA . custody .  President Obama has insisted that CIA . officers who adhered to Justice Department interrogation guidelines should escape prosecution x and Mr Holder is not expected to single out Justice Department lawyers who approved the brutal interrogation techniques .  This would give any future investigation a somewhat narrow mandate: aiming only at CIA . officers who carried out abuses that exceed the interrogation guidelines .  Mr Helgerson's report is said to document in grim detail a number of abuse cases x and its release on Monday is likely to reinvigorate a partisan debate on Capitol Hill .  Even as White House officials say that they are hesitant to dwell on the detainee abuse during the Bush administration x the ACLU lawsuit has forced officials to make public a number of classified documents from that era .  Besides the inspector general's report x other documents expected to be released Monday are a 2007 Justice Department memo reauthorizing the CIA .'s ''enhanced'' interrogation techniques x documents that former Vice President Dick Cheney has said provide evidence that the interrogation methods produced valuable information about Al Qaeda . and Justice Department memos from 2006 concerning conditions of confinement in CIA . jails .  In Mr Nashiri's case x military prosecutors announced in July 2008 that they would seek the death penalty as they brought war crimes charges against him . He has been held at the prison camp in Guantanamo Bay x Cuba x and is suspected of helping to plan the bombing of the Cole x an attack that killed 17 sailors .  Mr Nashiri is a Saudi who has long been described by American officials as Al Qaeda's operations chief in the Persian Gulf and the primary planner of the October 2000 attack on the Cole .  Mr Nashiri is one of three detainees who the CIA . has acknowledged were subjected to waterboarding . Mr Nashiri was interrogated in the agency's secret prisons before he was transferred to Guantanamo in 2006 .  In announcing the charges x which will be heard by the Bush administration's military commission tribunals at Guantanamo x the Pentagon official x Brig . Gen . Thomas W . Hartmann x appeared to back away from years of assertions by American officials about Mr Nashiri when he was asked at a news conference if Mr Nashiri was suspected of being the primary planner or mastermind of the Cole attack .  ''I am not say either of those ,'' General Hartmann said . ''I am going to say he helped to plan and organize and direct the attacks .'' URL: http://www .nytimescom","Negative",4693
"487",401147,"The idea at first was simple power politics . Economic troubles prompted the most powerful democracies to convene a summit meeting to determine the course of the world x or at least as much of it as they could .  It worked well enough that they did it again the next year . And the next . More countries joined x and more began banging on the door . Eventually x the so called Group of 8 started what might be considered auxiliary clubs . And that was how they ended up with a meeting on Thursday that was act xlike China and India agreed to make ''meaningful'' reductions in greenhouse gases but refuse to xaccept the specific targets for 2050 sought by the United States and Europe .  Mr Obama cast that as victory enough x until discussions resume at the Group of 20 . ''We have made a good start ,'' he said x ''but I am the first one to acknowledge that progress on this issue will not easy .''  The developing countries of the Group of 20 say the days of the smaller club are numbered . ''The G 8 is over as a political decision group ,'' Celso Amorim x Brazil's foreign minister x said last month at a conference in Paris . It ''represents (nothing) not ,'' he said x adding that ''you simply can't ignore emerging countries such as Brazil x China or India .''  Still x talk of restructuring or scrapping the Group of 8 invariably runs into resistance from current members . At a news conference on opening night x Prime Minister Silvio Berlusconi of Italy x the host x said the summit meeting was ''ideal for building confidence and cordiality x for creating friendships and deepening friendships .'' He added x ''We call each other by our first names and not last names'' and gather ''at the same informal table .''  There is (no) not doubt Italy pulled off a tour de force of last minute organization x spending $75 million to transform a police training complex in an earthquake zone into an Olympic style village x complete with high quality espresso bars and wicker lawn sets . Cooks are preparing 25 ,000 meals over three days x and 3 ,700 journalists registered to attend .  It is a far cry from the original meeting outside Paris in 1975 x when leaders of the United States x Britain x France x Germany x Italy and Japan inaugurated the Group of 6 . Canada joined two years later x and it became the Group of 7 x an organization (without) not organization x (no) not headquarters x (no) not bylaws x (no) not staff x just a rotating leadership to hold the annual meeting .  President Bill Clinton got Russia admitted in 1997 x and others started attending as observers . By this year x there was a regular meeting with China x India x Brazil x Mexico and South Africa x now dubbed the Group of 5 .  Mr Berlusconi also invited Egypt x so the secondary meeting became known as the G 8 + 5 + 1 . Then there was a working lunch with international organizations called the G 8 + 5 + 1 + 5 . Given that China's president x Hu Jintao x abruptly left to deal with rioting at home x perhaps it should have been called the G 8 + 5 + 1 + 5 x 1 .  Then there is breakfast on Friday with African leaders . All told x roughly 40 countries representing 90 percent of the world economy sent leaders to L'Aquila . But that has risks of its own . a president (never) not knows whom he might run into . Mr Obama found himself shaking hands on Thursday with Col . Muammar el Qaddafi of Libya .  Robert C . Fauver x who was Mr Clinton's sherpa x agreed that the Group of 8 could be redefined x but noted that has complications xtoo . ''If you are trying to negotiate an exchange rate deal with 20 countries or a bailout of Mexico x as in the early Clinton days x with 20 countries that's not easy ,'' he said . ''If you get above 10 x it just makes it too xdarn hard to get things done .''  Attending his 21st summit meeting x John Kirton x director of the Group of 8 Research Group at the University of Toronto x said the group would evolve with additional formats involving more countries . But he said the core eight still represented unrivaled political and economic power and had the duty to weigh in on issues of democracy that others could not .  ''There's a lot that the eight can do that the others can't ,'' he said . ''You will always need the G 8 .'' URL: http://www .nytimescom","Negative",4285
"488",401151,"If there is a one word handle that fits the conduct of foreign relations inBarack Obama's first year as president x it is ''engagement .'' The Obama administration has engaged with Iran x Russia x Burma x Sudan x North Korea . ''Engagement'' sounds harmless x something any sensible administration would do (though the Bush administration apparently did far (less) not) .  But what x in fact x doesPresident Obama have to show for ''engagement'' itself . And how do you keep score . He has just emerged from Copenhagen having brokered an agreement x however modest x on climate change . Does that count . Engagement is shorthand for ''talking to your enemies ,'' or at least to countries with which you have profound differences . The Bush administration did not literally ignore countries like Iran x but when you describe a country as evil while obliquely threatening regime change x most diplomats would say you are talking in name only .  That was why x in the CNN/YouTube debate of July 2007 x the Democratic candidates were asked if they would x ''(without) not preconditions ,'' talk to leaders of states with which America has hostile relations . Mr Obama said x ''I would ,'' adding that it was a ''disgrace'' that President Bush hadn't done so .Hillary Rodham Clinton called that answer ''irresponsible and frankly naive .'' That remains the view of many conservatives as the policy unfolds x but centrist and liberal foreign policy experts have widely applauded the engagement policy . In the current issue of The American Interest x for example x Jessica T . Mathews x head of the Carnegie Endowment for International Peace x gives the president ''an unequivocal 'A' '' on this score .  But the math required to hand out such grades is complicated . Engagement can failed xeffort to exhaust all available means of persuasion has helped move Europe x Russia and China toward a tougher stance .  ''Iran had an alliance with Russia and China ,'' he said x ''and they were in a confrontation with the West . That's not dynamic anymore .'' Should Iran remain recalcitrant x he said x ''I remain convinced that we will get a resolution that Russia supports .''  Indeed x the Russians do not talk about Iran today the way they did a year ago .  But is the change great enough to overcome Russia's historic resistance to sanctions x and to jeopardize its commercial relations with Iran . ''Put me down as skeptical ,'' says the neoconservative writerRobert Kagan . He agrees that Mr Obama's persistent diplomacy has increased the likelihood of tough act xlike Iran or North Korea x and it's not xfair to say that President Bush refuse to xengage with it . Nevertheless x the change in tone of Russian American relations has made possible achievements like the relatively noncontentious talks over nuclear arms reduction that now seem close to conclusion .  Russia/Iran belongs at the top of the engagement scorecard . Soxtoo x do American relations with the United Nations Security Council .Susan E . Rice x the ambassador to the United Nations x says the engagement policy ''has created a complete sea change in terms of countries' willingness and openness to cooperate with us .'' She cites tough sanctions imposed on North Korea x the nonproliferation resolution adopted at the Security Council session chaired by Mr Obama in September x and a fine tuning last week of measures against Al Qaeda and the Taliban .  Perhaps Sudan belongs near the bottom . Patient diplomacy rarely works with states that ignore international opinion x and virtually (nothing) not come of six months of conciliatory diplomacy toward the murderous regime of PresidentOmar al Bashir of Sudan . Human rights advocates say the administration has been too xwilling to make concessions and offer dialogue x with (little) not return .  Still x even staunch advocates say outside actors have (no) not choice but to seek a political solution that the regime can live with x rather than content themselves with what Mr Obama dismissed in his Nobel Prize speech as ''the satisfying purity of indignation .''  Engagement x then x has two faces: It seeks to offer even the most ruthless regime ''the choice of an open door ,'' as the president put it in Oslo . It also furnishes a kind of diplomatic currency . At the time of the YouTube debate x one of Mr Obama's chief foreign policy advisers told me that ''the cost benefit analysis'' of engagement had as much to do with changing America's global image as with changing the behavior of the state in question . If the United States changes its language and diplomacy x ''then you are a different America'' x one in a far better position to marshal world opinion in order to advance its goals .  Perhaps x then x the ultimate measure of the success of the engagement policy will be the extent to which the good will President Obama has generated will tip the balance in the hard bargaining before his administration x over assistance from allies in Afghanistan x over new approaches to the Middle East and the international economic structure x and x most immediately x in the struggle to reach a meaningful agreement on how to slow global warming x an issue where the global good collides with the most basic questions of national interest . The credit Mr Obama has earned will have to stretch a very long way . URL: http://www .nytimescom","Positive",5366
"489",401194,"After the CIA . inspector general's report on prisoner interrogation was released last week x former Vice President Dick Cheney settled into his usual seat on Fox News to express his outrage x not illegal and immoral behavior laid out in the report x of course x but at the idea that anyone would object to torturing prisoners . He was especially vexed that the Obama administration was beginning an investigation .  In Mr Cheney's view x it is not those who followed orders and stuck to the interrogation rules set down by President George Bush's Justice Department who should be sheltered from accountability . He said he also had (no) not problem with those who disobeyed their orders and exceeded the guidelines .  It's easy to understand Mr Cheney's aversion to the investigation that Attorney General Eric Holder ordered last week . On Fox x Mr Cheney said it was hard to imagine it stopping with the interrogators . He's right .  The government owes Americans a full investigation into the orders to approve torture x abuse and illegal x secret detention x as xwell as the twisted legal briefs that justified those policies . Congress and the White House also need to look xlike the Geneva Conventions .  In reality x those opinions were based on a corrupt and widely discredited legal analysis cooked up after the White House had already decided to use long banned practices like waterboarding . Mr Cheney was an architect of the decision to ''get tough'' with prisoners x as the bureaucrats often say to soften the outrage of this policy .  He insists the inspector general's findings were ''completely reviewed'' by the Justice Department and that any follow up investigation would be improper and unnecessary .  In reality x Mr Bush's attorney general x Alberto Gonzales x did not appoint an independent investigator after receiving the inspector general's report x which was completed in 2004 . The Justice Department decided there was only one narrow case worth pursuing x involving a civilian contractor x (hardly) not surprise from a thoroughly politicized department whose top officials set the very rules they were supposed to be judging . Mr Gonzales's team did not into allegations that some interrogators broke those rules . Mr Cheney may not care about that x but Mr Holder rightly does .  Mr Cheney claims that waterboarding and other practices widely considered to be torture or abuse ''were absolutely essential'' in stopping another terrorist attack on the United States after Sept 11 x 2001 .  Mr Cheney is right when he says detainees who were subject to torture and abuse gave up valuable information . But the men who did the questioning flatly dispute that it was duress that moved them to do so .  Deuce Martinez x the CIA . officer who interrogated Khalid Shaikh Mohammed x engineer of the 9/11 mass murders x said he used traditional interrogation methods x and not infliction of pain and panic . And x in an article on the Times Op Ed page x Ali Soufan x a former FBI . agent who oversaw the interrogation of Abu Zubaydah x another high ranking terrorist x denounced ''the false claims'' about harsh interrogations . Mr Soufan said Mr Zubaydah talked before he was subjected to waterboarding and other abuse . He also said that ''using these alternative methods on other terrorists backfired on more than a few occasions .''  Every week x it seem xlike waterboarding x but also kept data on the prisoners' reaction in ways that ''may amount to human experimentation .''  Getting at the truth is not easy . The CIA . destroyed evidence x videotapes of interrogations x and is now refuse to xrelease its records of the questioning of its prisoners . It also is asking the courts to keep secret the orders Mr Bush gave authorizing the interrogations x and the original Justice Department memos concluding that they were legal .  Americans need much more than glimpses of the truth . They should not not know x or Mr Cheney x who did not hesitate while in office to mislead them when it suited his political aims . URL: http://www .nytimescom","Negative",4072
"490",401229,"Private security guards who worked for Blackwater repeatedly xshot to provide security for United States Embassy personnel x fired an automatic weapon ''(without) not aiming'' while another deliberately fired into the streets to ''instigate gun battles in a manner that was inconsistent with the use of force and escalation of force policies that governed all Blackwater personnel in Iraq ,'' the federal prosecutors stated .  The new accusations were included in a document filed by prosecutors last week in the criminal case against five former Blackwater guards who have been charged with manslaughter in federal court in Washington in connection with the shootings in Nisour Square x in Baghdad x on Sept 16 x 2007 .  The guards have pleaded not guilty and have argued that they did not fire their weapons with criminal intent in the Nisour Square case .  The prosecutors are trying to prove that the shootings were part of a larger pattern of reckless behavior .  ''These prior bad acts are relevant to establish that the defend xagainst private security contractors x leading the Iraqi government to demand successfully that the United States agree to make the contractors subject to Iraqi law .  Previously x the contractors had been granted immunity from Iraqi law x even while it was unclear which American laws governed their behavior .  The company also faces a civil lawsuit filed in the United States on behalf of the Iraqi victims that day .  This summer x Leon E . Panetta x the CIA . director x told Congress that he had found that during the Bush administration x the agency had once considered using Blackwater in a covert assassination program .  Officials have said that the plan was (never) not implemented . But the company still has other contracts with the CIA . x including one that calls for Xe's personnel to handle and load bombs and rockets on Predator drones at secret bases in Pakistan and Afghanistan . URL: http://www .nytimescom","Negative",1962
