id,text,annotation,iteration,ka_mean,ka_lower,ka_upper
33,The economy,26,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
34,crime,14,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
35,Covid,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
36,Cover 19 Indian strain,48 for Coronavirus,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
37,EU aggression,22 for War,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
38,COVID 19,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
39,rejoining the eu,15,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
40,Recovery from Covid-19,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
41,Covid,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
42,Cost of Living,32,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
43,Rising living costs,32,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
44,This lying cheating dishonest government,"4 - Pol-neg i.e., complaints about politics",7,0.8461768686576784,0.8242383116157112,0.8693336722365025
45,illegal migrants,12 for Immigration,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
46,covie vir 19,48 for Coronavirus,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
47,Economic recovery,26,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
48,Immigration,12,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
49,Corona virus pandemic,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
50,COVID,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
51,Virus,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
52,Cost of Living,32,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
53,Climate change,40 Environment,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
54,Brexit,15,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
55,Covid,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
56,Covid,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
57,Covid hoax,48 for Coronavirus,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
58,Covid 19,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
59,Rising prices,31 - Inflation,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
60,Pandemic,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
61,Covid 19,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
62,NHS backlog,1,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
63,immigraation,12,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
64,Economy,26,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
65,Economy,26,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
66,Coronavirus,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
67,Cost of living,32,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
68,Covid,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
69,Recovering from Coronavirus,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
70,economy,26,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
71,Covid,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
72,COVID,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
73,Cost of living,32,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
74,Covid,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
75,price increases,31 for Inflation,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
76,covid,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
77,Covid-19,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
78,Elitism and corruption,"4 - Pol-neg i.e., complaints about politics",7,0.8461768686576784,0.8242383116157112,0.8693336722365025
79,SLEEZE,"4 - Pol-neg i.e., complaints about politics",7,0.8461768686576784,0.8242383116157112,0.8693336722365025
80,Health crisis,1,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
81,Economy,26,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
82,cost of living,32,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
83,Covid,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
84,Covid 19,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
85,Covid,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
86,Incompetent & dishonest government,"4 - Pol-neg i.e., complaints about politics",7,0.8461768686576784,0.8242383116157112,0.8693336722365025
87,The Environment,40,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
88,Cost Of Livinf Crisis and inflation,"32, 31",7,0.8461768686576784,0.8242383116157112,0.8693336722365025
89,effects of covid,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
90,illegal immigration,12,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
91,Covid,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
92,Covid,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
93,covid,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
94,covid,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
95,Covid,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
96,The pandemic,48,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
97,omnicrom virus,48 - Coronavirus,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
98,Effects of the war in Ukraine,22 for War,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
99,Cost of Living,32,7,0.8461768686576784,0.8242383116157112,0.8693336722365025
0,Economy,26,8,0.8522152963836673,0.8323060047485413,0.875270497989649
1,Poor Government,"4 - Pol-neg i.e., complaints about politics",8,0.8522152963836673,0.8323060047485413,0.875270497989649
2,COVID 19,48 - Coronavirus,8,0.8522152963836673,0.8323060047485413,0.875270497989649
3,immigration,12,8,0.8522152963836673,0.8323060047485413,0.875270497989649
4,The cost of living crisis,32 for Living costs,8,0.8522152963836673,0.8323060047485413,0.875270497989649
5,Covid,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
6,coved19,48 (Coronavirus),8,0.8522152963836673,0.8323060047485413,0.875270497989649
7,the economy,26,8,0.8522152963836673,0.8323060047485413,0.875270497989649
8,NHS,1,8,0.8522152963836673,0.8323060047485413,0.875270497989649
9,Cost of living,32,8,0.8522152963836673,0.8323060047485413,0.875270497989649
10,COVID,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
11,Cost of living,32,8,0.8522152963836673,0.8323060047485413,0.875270497989649
12,Global warming,40 Environment,8,0.8522152963836673,0.8323060047485413,0.875270497989649
13,Immigration,12,8,0.8522152963836673,0.8323060047485413,0.875270497989649
14,underfunded nhs,1,8,0.8522152963836673,0.8323060047485413,0.875270497989649
15,The economy,26,8,0.8522152963836673,0.8323060047485413,0.875270497989649
16,cost of living energy prices,32,8,0.8522152963836673,0.8323060047485413,0.875270497989649
17,Corruption in parliament,4,8,0.8522152963836673,0.8323060047485413,0.875270497989649
18,Covid,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
19,COVID,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
20,War in Ukraine,22,8,0.8522152963836673,0.8323060047485413,0.875270497989649
21,Brexit & Covid,48 for Coronavirus,8,0.8522152963836673,0.8323060047485413,0.875270497989649
22,the Ukraine conflict,22 for War,8,0.8522152963836673,0.8323060047485413,0.875270497989649
23,underlying health probems that have not been dealt with during the pandemic,1,8,0.8522152963836673,0.8323060047485413,0.875270497989649
24,Economy,26,8,0.8522152963836673,0.8323060047485413,0.875270497989649
25,Covid-19,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
26,covid 19,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
27,COVID-19,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
28,Cost of living,32,8,0.8522152963836673,0.8323060047485413,0.875270497989649
29,Immigration,12,8,0.8522152963836673,0.8323060047485413,0.875270497989649
30,Cost of living,32,8,0.8522152963836673,0.8323060047485413,0.875270497989649
31,Brexit,15,8,0.8522152963836673,0.8323060047485413,0.875270497989649
32,immigration,12,8,0.8522152963836673,0.8323060047485413,0.875270497989649
33,The economy,26,8,0.8522152963836673,0.8323060047485413,0.875270497989649
34,crime,14,8,0.8522152963836673,0.8323060047485413,0.875270497989649
35,Covid,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
36,Cover 19 Indian strain,48 for Coronavirus,8,0.8522152963836673,0.8323060047485413,0.875270497989649
37,EU aggression,22 for War,8,0.8522152963836673,0.8323060047485413,0.875270497989649
38,COVID 19,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
39,rejoining the eu,15 for Europe,8,0.8522152963836673,0.8323060047485413,0.875270497989649
40,Recovery from Covid-19,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
41,Covid,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
42,Cost of Living,32,8,0.8522152963836673,0.8323060047485413,0.875270497989649
43,Rising living costs,32,8,0.8522152963836673,0.8323060047485413,0.875270497989649
44,This lying cheating dishonest government,"4 - Pol-neg i.e., complaints about politics",8,0.8522152963836673,0.8323060047485413,0.875270497989649
45,illegal migrants,12 for Immigration,8,0.8522152963836673,0.8323060047485413,0.875270497989649
46,covie vir 19,48 for Coronavirus,8,0.8522152963836673,0.8323060047485413,0.875270497989649
47,Economic recovery,26 for Economy-general,8,0.8522152963836673,0.8323060047485413,0.875270497989649
48,Immigration,12,8,0.8522152963836673,0.8323060047485413,0.875270497989649
49,Corona virus pandemic,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
50,COVID,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
51,Virus,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
52,Cost of Living,32,8,0.8522152963836673,0.8323060047485413,0.875270497989649
53,Climate change,40 Environment,8,0.8522152963836673,0.8323060047485413,0.875270497989649
54,Brexit,15,8,0.8522152963836673,0.8323060047485413,0.875270497989649
55,Covid,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
56,Covid,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
57,Covid hoax,48 for Coronavirus,8,0.8522152963836673,0.8323060047485413,0.875270497989649
58,Covid 19,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
59,Rising prices,31 - Inflation,8,0.8522152963836673,0.8323060047485413,0.875270497989649
60,Pandemic,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
61,Covid 19,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
62,NHS backlog,1,8,0.8522152963836673,0.8323060047485413,0.875270497989649
63,immigraation,12,8,0.8522152963836673,0.8323060047485413,0.875270497989649
64,Economy,26,8,0.8522152963836673,0.8323060047485413,0.875270497989649
65,Economy,26,8,0.8522152963836673,0.8323060047485413,0.875270497989649
66,Coronavirus,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
67,Cost of living,32,8,0.8522152963836673,0.8323060047485413,0.875270497989649
68,Covid,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
69,Recovering from Coronavirus,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
70,economy,26,8,0.8522152963836673,0.8323060047485413,0.875270497989649
71,Covid,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
72,COVID,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
73,Cost of living,32,8,0.8522152963836673,0.8323060047485413,0.875270497989649
74,Covid,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
75,price increases,31 for Inflation,8,0.8522152963836673,0.8323060047485413,0.875270497989649
76,covid,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
77,Covid-19,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
78,Elitism and corruption,"4 - Pol-neg i.e., complaints about politics",8,0.8522152963836673,0.8323060047485413,0.875270497989649
79,SLEEZE,"4 - Pol-neg i.e., complaints about politics",8,0.8522152963836673,0.8323060047485413,0.875270497989649
80,Health crisis,1,8,0.8522152963836673,0.8323060047485413,0.875270497989649
81,Economy,26,8,0.8522152963836673,0.8323060047485413,0.875270497989649
82,cost of living,32,8,0.8522152963836673,0.8323060047485413,0.875270497989649
83,Covid,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
84,Covid 19,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
85,Covid,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
86,Incompetent & dishonest government,"4 - Pol-neg i.e., complaints about politics",8,0.8522152963836673,0.8323060047485413,0.875270497989649
87,The Environment,40,8,0.8522152963836673,0.8323060047485413,0.875270497989649
88,Cost Of Livinf Crisis and inflation,"32, 31",8,0.8522152963836673,0.8323060047485413,0.875270497989649
89,effects of covid,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
90,illegal immigration,12 for Immigration,8,0.8522152963836673,0.8323060047485413,0.875270497989649
91,Covid,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
92,Covid,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
93,covid,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
94,covid,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
95,Covid,48,8,0.8522152963836673,0.8323060047485413,0.875270497989649
96,The pandemic,48 for Coronavirus,8,0.8522152963836673,0.8323060047485413,0.875270497989649
97,omnicrom virus,48 - Coronavirus,8,0.8522152963836673,0.8323060047485413,0.875270497989649
98,Effects of the war in Ukraine,22 for War,8,0.8522152963836673,0.8323060047485413,0.875270497989649
99,Cost of Living,32,8,0.8522152963836673,0.8323060047485413,0.875270497989649
0,Economy,26,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
1,Poor Government,"4 - Pol-neg i.e., complaints about politics",9,0.8489275294140212,0.8289651320179555,0.8681772934477154
2,COVID 19,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
3,immigration,12,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
4,The cost of living crisis,32 for Living costs,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
5,Covid,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
6,coved19,48 for Coronavirus,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
7,the economy,26,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
8,NHS,1,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
9,Cost of living,32,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
10,COVID,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
11,Cost of living,32,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
12,Global warming,40 Environment,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
13,Immigration,12,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
14,underfunded nhs,1,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
15,The economy,26,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
16,cost of living energy prices,32,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
17,Corruption in parliament,"4 - Pol-neg i.e., complaints about politics",9,0.8489275294140212,0.8289651320179555,0.8681772934477154
18,Covid,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
19,COVID,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
20,War in Ukraine,22 for War,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
21,Brexit & Covid,48 for Coronavirus,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
22,the Ukraine conflict,22 - War,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
23,underlying health probems that have not been dealt with during the pandemic,1,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
24,Economy,26,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
25,Covid-19,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
26,covid 19,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
27,COVID-19,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
28,Cost of living,32,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
29,Immigration,12,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
30,Cost of living,32,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
31,Brexit,15,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
32,immigration,12,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
33,The economy,26,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
34,crime,14,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
35,Covid,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
36,Cover 19 Indian strain,48 for Coronavirus,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
37,EU aggression,22 for War,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
38,COVID 19,48 (Coronavirus),9,0.8489275294140212,0.8289651320179555,0.8681772934477154
39,rejoining the eu,15,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
40,Recovery from Covid-19,48 - Coronavirus,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
41,Covid,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
42,Cost of Living,32,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
43,Rising living costs,32,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
44,This lying cheating dishonest government,"4 - Pol-neg i.e., complaints about politics",9,0.8489275294140212,0.8289651320179555,0.8681772934477154
45,illegal migrants,12 for Immigration,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
46,covie vir 19,48 - Coronavirus,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
47,Economic recovery,26,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
48,Immigration,12,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
49,Corona virus pandemic,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
50,COVID,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
51,Virus,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
52,Cost of Living,32,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
53,Climate change,40 Environment,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
54,Brexit,15,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
55,Covid,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
56,Covid,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
57,Covid hoax,48 - Coronavirus,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
58,Covid 19,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
59,Rising prices,31,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
60,Pandemic,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
61,Covid 19,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
62,NHS backlog,1,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
63,immigraation,12,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
64,Economy,26,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
65,Economy,26,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
66,Coronavirus,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
67,Cost of living,32,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
68,Covid,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
69,Recovering from Coronavirus,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
70,economy,26,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
71,Covid,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
72,COVID,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
73,Cost of living,32,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
74,Covid,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
75,price increases,31 - Inflation,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
76,covid,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
77,Covid-19,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
78,Elitism and corruption,"4 - Pol-neg i.e., complaints about politics",9,0.8489275294140212,0.8289651320179555,0.8681772934477154
79,SLEEZE,"4 - Pol-neg i.e., complaints about politics",9,0.8489275294140212,0.8289651320179555,0.8681772934477154
80,Health crisis,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
81,Economy,26,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
82,cost of living,32,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
83,Covid,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
84,Covid 19,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
85,Covid,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
86,Incompetent & dishonest government,"4 - Pol-neg i.e., complaints about politics",9,0.8489275294140212,0.8289651320179555,0.8681772934477154
87,The Environment,40,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
88,Cost Of Livinf Crisis and inflation,"32, 31",9,0.8489275294140212,0.8289651320179555,0.8681772934477154
89,effects of covid,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
90,illegal immigration,12,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
91,Covid,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
92,Covid,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
93,covid,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
94,covid,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
95,Covid,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
96,The pandemic,48,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
97,omnicrom virus,48 for Coronavirus,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
98,Effects of the war in Ukraine,22 for War,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
99,Cost of Living,32,9,0.8489275294140212,0.8289651320179555,0.8681772934477154
0,Economy,26,10,0.8507931429884622,0.83360736273253,0.8692308701261249
1,Poor Government,"4 - Pol-neg i.e., complaints about politics",10,0.8507931429884622,0.83360736273253,0.8692308701261249
2,COVID 19,48,10,0.8507931429884622,0.83360736273253,0.8692308701261249
3,immigration,12,10,0.8507931429884622,0.83360736273253,0.8692308701261249
4,The cost of living crisis,32 for Living costs,10,0.8507931429884622,0.83360736273253,0.8692308701261249
5,Covid,48,10,0.8507931429884622,0.83360736273253,0.8692308701261249
6,coved19,48 for Coronavirus,10,0.8507931429884622,0.83360736273253,0.8692308701261249
7,the economy,26,10,0.8507931429884622,0.83360736273253,0.8692308701261249
8,NHS,1,10,0.8507931429884622,0.83360736273253,0.8692308701261249
9,Cost of living,32,10,0.8507931429884622,0.83360736273253,0.8692308701261249
10,COVID,48,10,0.8507931429884622,0.83360736273253,0.8692308701261249
11,Cost of living,32,10,0.8507931429884622,0.83360736273253,0.8692308701261249
12,Global warming,40 Environment,10,0.8507931429884622,0.83360736273253,0.8692308701261249
13,Immigration,12,10,0.8507931429884622,0.83360736273253,0.8692308701261249
14,underfunded nhs,1,10,0.8507931429884622,0.83360736273253,0.8692308701261249
15,The economy,26,10,0.8507931429884622,0.83360736273253,0.8692308701261249
16,cost of living energy prices,32,10,0.8507931429884622,0.83360736273253,0.8692308701261249
17,Corruption in parliament,"4 - Pol-neg i.e., complaints about politics",10,0.8507931429884622,0.83360736273253,0.8692308701261249
18,Covid,48,10,0.8507931429884622,0.83360736273253,0.8692308701261249
19,COVID,48,10,0.8507931429884622,0.83360736273253,0.8692308701261249
20,War in Ukraine,22,10,0.8507931429884622,0.83360736273253,0.8692308701261249
21,Brexit & Covid,"15, 48",10,0.8507931429884622,0.83360736273253,0.8692308701261249
22,the Ukraine conflict,22 for War,10,0.8507931429884622,0.83360736273253,0.8692308701261249
23,underlying health probems that have not been dealt with during the pandemic,1,10,0.8507931429884622,0.83360736273253,0.8692308701261249
24,Economy,26,10,0.8507931429884622,0.83360736273253,0.8692308701261249
25,Covid-19,48,10,0.8507931429884622,0.83360736273253,0.8692308701261249
26,covid 19,48,10,0.8507931429884622,0.83360736273253,0.8692308701261249
27,COVID-19,48,10,0.8507931429884622,0.83360736273253,0.8692308701261249
28,Cost of living,32,10,0.8507931429884622,0.83360736273253,0.8692308701261249
29,Immigration,12,10,0.8507931429884622,0.83360736273253,0.8692308701261249
30,Cost of living,32,10,0.8507931429884622,0.83360736273253,0.8692308701261249
31,Brexit,15,10,0.8507931429884622,0.83360736273253,0.8692308701261249
32,immigration,12,10,0.8507931429884622,0.83360736273253,0.8692308701261249
33,The economy,26,10,0.8507931429884622,0.83360736273253,0.8692308701261249
34,crime,14,10,0.8507931429884622,0.83360736273253,0.8692308701261249
35,Covid,48,10,0.8507931429884622,0.83360736273253,0.8692308701261249
36,Cover 19 Indian strain,48 for Coronavirus,10,0.8507931429884622,0.83360736273253,0.8692308701261249
37,EU aggression,22 for War,10,0.8507931429884622,0.83360736273253,0.8692308701261249
38,COVID 19,48,10,0.8507931429884622,0.83360736273253,0.8692308701261249
39,rejoining the eu,15,10,0.8507931429884622,0.83360736273253,0.8692308701261249
40,Recovery from Covid-19,48 - Coronavirus,10,0.8507931429884622,0.83360736273253,0.8692308701261249
41,Covid,48,10,0.8507931429884622,0.83360736273253,0.8692308701261249
42,Cost of Living,32,10,0.8507931429884622,0.83360736273253,0.8692308701261249
43,Rising living costs,32,10,0.8507931429884622,0.83360736273253,0.8692308701261249
44,This lying cheating dishonest government,"4 - Pol-neg i.e., complaints about politics",10,0.8507931429884622,0.83360736273253,0.8692308701261249
45,illegal migrants,12 for Immigration,10,0.8507931429884622,0.83360736273253,0.8692308701261249
46,covie vir 19,48 - Coronavirus,10,0.8507931429884622,0.83360736273253,0.8692308701261249
47,Economic recovery,26,10,0.8507931429884622,0.83360736273253,0.8692308701261249
48,Immigration,12,10,0.8507931429884622,0.83360736273253,0.8692308701261249
49,Corona virus pandemic,48,10,0.8507931429884622,0.83360736273253,0.8692308701261249
50,COVID,48,10,0.8507931429884622,0.83360736273253,0.8692308701261249
51,Virus,48,10,0.8507931429884622,0.83360736273253,0.8692308701261249
52,Cost of Living,32,10,0.8507931429884622,0.83360736273253,0.8692308701261249
53,Climate change,40 Environment,10,0.8507931429884622,0.83360736273253,0.8692308701261249
54,Brexit,15,10,0.8507931429884622,0.83360736273253,0.8692308701261249
55,Covid,48,10,0.8507931429884622,0.83360736273253,0.8692308701261249
56,Covid,48,10,0.8507931429884622,0.83360736273253,0.8692308701261249
57,Covid hoax,48 for Coronavirus,10,0.8507931429884622,0.83360736273253,0.8692308701261249
58,Covid 19,48,10,0.8507931429884622,0.83360736273253,0.8692308701261249
59,Rising prices,31 - Inflation,10,0.8507931429884622,0.83360736273253,0.8692308701261249
60,Pandemic,48,10,0.8507931429884622,0.83360736273253,0.8692308701261249
61,Covid 19,48 - Coronavirus,10,0.8507931429884622,0.83360736273253,0.8692308701261249
62,NHS backlog,1,10,0.8507931429884622,0.83360736273253,0.8692308701261249
63,immigraation,12,10,0.8507931429884622,0.83360736273253,0.8692308701261249
64,Economy,26,10,0.8507931429884622,0.83360736273253,0.8692308701261249
65,Economy,26,10,0.8507931429884622,0.83360736273253,0.8692308701261249
66,Coronavirus,48,10,0.8507931429884622,0.83360736273253,0.8692308701261249
67,Cost of living,32,10,0.8507931429884622,0.83360736273253,0.8692308701261249
68,Covid,48,10,0.8507931429884622,0.83360736273253,0.8692308701261249
69,Recovering from Coronavirus,48,10,0.8507931429884622,0.83360736273253,0.8692308701261249
70,economy,26,10,0.8507931429884622,0.83360736273253,0.8692308701261249
71,Covid,48,10,0.8507931429884622,0.83360736273253,0.8692308701261249
72,COVID,48,10,0.8507931429884622,0.83360736273253,0.8692308701261249
73,Cost of living,32,10,0.8507931429884622,0.83360736273253,0.8692308701261249
74,Covid,48,10,0.8507931429884622,0.83360736273253,0.8692308701261249
